"area"	"name"	"title"	"intent"	"description"	"related_areas"	"jurisdictions"	"procedures"	"phases"	"client_sides"	"deliverables"	"triggers"	"exclusions"	"required_inputs"	"alternatives"	"official_sources"	"legal_cutoff"	"review_status"	"risk_level"	"path"
"Eleitoral"	"eleitoral-aije-acao-de-investigacao-judicial-eleitoral"	"AIJE — Ação de Investigação Judicial Eleitoral"	"aije acao de investigacao judicial eleitoral"	"Gera petição inicial de Ação de Investigação Judicial Eleitoral (AIJE) prevista no art. 22 da Lei Complementar 64/1990, para apurar abuso do poder econômico ou político durante a campanha eleitoral, com pedido de cassação do registro ou diploma e inelegibilidade de 8 anos. Use esta skill quando a solicitação envolver AIJE — Ação de Investigação Judicial Eleitoral."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Eleitoral/eleitoral-aije-acao-de-investigacao-judicial-eleitoral/SKILL.md"
"Eleitoral"	"eleitoral-aime-acao-de-impugnacao-de-mandato-eletivo"	"AIME — Ação de Impugnação de Mandato Eletivo"	"aime acao de impugnacao de mandato eletivo"	"Gera petição inicial de Ação de Impugnação de Mandato Eletivo (AIME) com fundamento nos arts. 14 §10 e 11 da CF/88, para cassar o mandato de candidato eleito mediante abuso do poder econômico, corrupção ou fraude eleitoral, com os requisitos constitucionais e jurisprudenciais do TSE. Use esta skill quando a solicitação envolver AIME — Ação de Impugnação de Mandato Eletivo."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Eleitoral/eleitoral-aime-acao-de-impugnacao-de-mandato-eletivo/SKILL.md"
"Eleitoral"	"eleitoral-defesa-em-acao-por-abuso-de-poder-eleitoral"	"Defesa em Ação por Abuso de Poder Eleitoral"	"defesa em acao por abuso de poder eleitoral"	"Gera defesa completa em Ação de Investigação Judicial Eleitoral (AIJE) ou em Ação de Impugnação de Mandato Eletivo (AIME) movidas por abuso do poder econômico ou político, contestando a viabilidade da ação, a suficiência das provas, a potencialidade de influência no resultado e a dosimetria da sanção pretendida. Use esta skill quando a solicitação envolver Defesa em Ação por Abuso de Poder Eleitoral."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Eleitoral/eleitoral-defesa-em-acao-por-abuso-de-poder-eleitoral/SKILL.md"
"Eleitoral"	"eleitoral-prestacao-de-contas-de-campanha-eleitoral"	"Prestação de Contas de Campanha Eleitoral"	"prestacao de contas de campanha eleitoral"	"Gera orientação estruturada e minuta para a prestação de contas de campanha eleitoral perante a Justiça Eleitoral, com base na Lei 9.504/1997 e na resolução do TSE vigente para o pleito, incluindo checklist documental, regras de escrituração e alertas sobre irregularidades que geram rejeição de contas. Use esta skill quando a solicitação envolver Prestação de Contas de Campanha Eleitoral."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Eleitoral/eleitoral-prestacao-de-contas-de-campanha-eleitoral/SKILL.md"
"Eleitoral"	"eleitoral-recurso-eleitoral"	"Recurso Eleitoral"	"recurso eleitoral"	"Gera recurso eleitoral (Recurso Inominado, Recurso Ordinário ou Recurso Especial Eleitoral) contra decisões da Justiça Eleitoral de primeiro grau ou dos TREs, com fundamentação técnica no Código Eleitoral, nas leis eleitorais e na jurisprudência do TSE. Use esta skill quando a solicitação envolver Recurso Eleitoral."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Eleitoral/eleitoral-recurso-eleitoral/SKILL.md"
"Eleitoral"	"eleitoral-registro-de-candidatura"	"Registro de Candidatura"	"registro de candidatura"	"Gera petição de requerimento de registro de candidatura perante a Justiça Eleitoral, com a relação de documentos obrigatórios, verificação das condições de elegibilidade e causas de inelegibilidade, e argumentação para superar eventuais impedimentos formais ou materiais. Use esta skill quando a solicitação envolver Registro de Candidatura."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Eleitoral/eleitoral-registro-de-candidatura/SKILL.md"
"Eleitoral"	"eleitoral-representacao-por-propaganda-eleitoral-irregular"	"Representação por Propaganda Eleitoral Irregular"	"representacao por propaganda eleitoral irregular"	"Gera representação eleitoral por propaganda irregular perante a Justiça Eleitoral, com base na Lei 9.504/1997 e nas resoluções do TSE, para denunciar propaganda antecipada, irregular, uso de outdoor proibido, propaganda negativa ilegal, impulsionamento irregular nas redes sociais ou propaganda no dia da eleição. Use esta skill quando a solicitação envolver Representação por Propaganda Eleitoral Irregular."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Eleitoral/eleitoral-representacao-por-propaganda-eleitoral-irregular/SKILL.md"
"Família"	"familia-acao-de-alimentos"	"Ação de Alimentos"	"acao de alimentos"	"Gera petição de ação de alimentos completa — fixação, revisão ou exoneração — com fundamentação no binômio necessidade/possibilidade, cálculo estimado e pedido de alimentos provisórios, nos termos da Lei 5.478/68 e do Código Civil. Use esta skill quando a solicitação envolver Ação de Alimentos. Contextos: - Fixação inicial de alimentos (filhos menores, ex-cônjuge, pais idosos) - Revisão de alimentos (majoração ou redução por mudança de circunstâncias) - Exoneração de alimentos (filho maior, mudança de situação) - Pedido de alimentos provisórios/liminares (urgência alimentar) - Execução de alimentos (inadimplemento — como complemento de orientação)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-acao-de-alimentos/SKILL.md"
"Família"	"familia-acao-de-divorcio"	"Ação de Divórcio"	"acao de divorcio"	"Gera uma petição de divórcio completa — consensual ou litigioso — com partilha de bens, guarda, alimentos e todas as cláusulas necessárias, fundamentada no Código Civil e CPC. Use esta skill quando a solicitação envolver Ação de Divórcio. Contextos: - Divórcio consensual (ambas as partes concordam com os termos) - Divórcio litigioso (há discordância sobre bens, guarda ou alimentos) - Conversão de separação judicial em divórcio - Divórcio com partilha complexa de bens (imóveis, empresas, investimentos) - Divórcio envolvendo filhos menores (guarda + alimentos + visitas)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-acao-de-divorcio/SKILL.md"
"Família"	"familia-acao-de-guarda"	"Ação de Guarda"	"acao de guarda"	"Gera petição de ação de guarda completa — unilateral ou compartilhada — com fundamentação no melhor interesse da criança, regime de convivência detalhado e pedido de tutela provisória quando necessário. Use esta skill quando a solicitação envolver Ação de Guarda. Contextos: - Fixação de guarda compartilhada (regra geral — Lei 13.058/2014) - Pedido de guarda unilateral (quando compartilhada é inviável) - Guarda por terceiros (avós, tios) em situações excepcionais - Guarda disputada entre genitores sem acordo - Regularização de guarda de fato (criança já mora com o requerente)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-acao-de-guarda/SKILL.md"
"Família"	"familia-acao-negatoria-de-paternidade"	"Ação Negatória de Paternidade"	"acao negatoria de paternidade"	"Gera petição inicial de ação negatória de paternidade para desconstituir o registro de paternidade que não corresponde à realidade biológica, fundamentada nos arts. 1.601, 1.608 e 1.614 do CC/2002, com pedido de exame de DNA e retificação do registro civil. Use esta skill quando a solicitação envolver Ação Negatória de Paternidade."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-acao-negatoria-de-paternidade/SKILL.md"
"Família"	"familia-acordo-extrajudicial-familiar"	"Acordo Extrajudicial Familiar"	"acordo extrajudicial familiar"	"Gera a minuta de escritura pública para acordo extrajudicial de família — divórcio consensual, dissolução de união estável, fixação de alimentos e regulamentação de guarda/visitas — para lavratura direta em Tabelionato de Notas, dispensando ação judicial. Use esta skill quando a solicitação envolver Acordo Extrajudicial Familiar."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-acordo-extrajudicial-familiar/SKILL.md"
"Família"	"familia-adocao"	"Adoção"	"adocao"	"Gera petição inicial de pedido de adoção — nacional, unilateral ou internacional (referência) — com fundamento no ECA, Código Civil e CPC/2015, cobrindo habilitação, estágio de convivência e sentença. Use esta skill quando a solicitação envolver Adoção. Contextos: - Adoção de menor por casal ou pessoa solteira (art. 42 ECA) - Adoção unilateral (adoção do filho do cônjuge/companheiro — art. 41, §1º ECA) - Adoção por maior de 18 anos (art. 42, §1º ECA) - Adoção post mortem (art. 42, §6º ECA) - Adoção de maior de 18 anos (Código Civil — art. 1.619 CC c/c art. 47 ECA) - Pedido de habilitação prévia (art. 197-A ECA)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-adocao/SKILL.md"
"Família"	"familia-alienacao-parental"	"Alienação Parental"	"alienacao parental"	"Gera petição inicial de denúncia de alienação parental com pedido de medidas protetivas, fundamentada na Lei 12.318/2010 (Lei de Alienação Parental), ECA e CPC/2015. Use esta skill quando a solicitação envolver Alienação Parental. Contextos: - Genitor que impede ou dificulta visitas do outro genitor - Criança que apresenta síndrome de alienação parental (SAP) - Falsas acusações de abuso para afastar o outro genitor - Mudança de domicílio não autorizada que inviabiliza convivência (art. 2º, VII Lei 12.318/2010) - Pedido de inversão de guarda ou suspensão de visitas ao alienador - Pedido de multa e acompanhamento psicológico por alienação comprovada"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-alienacao-parental/SKILL.md"
"Família"	"familia-alimentos-gravidicos"	"Alimentos Gravídicos"	"alimentos gravidicos"	"Gera petição inicial de alimentos gravídicos para gestante, fundamentada na Lei 11.804/2008, com pedido de fixação liminar de prestação alimentícia durante a gestação e automática conversão em alimentos para o filho após o nascimento. Use esta skill quando a solicitação envolver Alimentos Gravídicos. Contextos: - Gestante que necessita de suporte financeiro do suposto pai durante a gravidez - Indícios de paternidade (não exige certeza — art. 6º Lei 11.804/2008) - Pedido antes ou após o reconhecimento de paternidade - Conversão automática em pensão alimentícia após o nascimento (art. 6º, parágrafo único Lei 11.804/2008) - Qualquer fase da gestação (da concepção ao parto)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-alimentos-gravidicos/SKILL.md"
"Família"	"familia-alvara-judicial-familia"	"Alvará Judicial (Família)"	"alvara judicial familia"	"Gera petição de alvará judicial para autorização de atos que exigem intervenção do juiz de família: levantamento de valores de menor (FGTS, herança, seguro, poupança), alienação de bem imóvel do incapaz, autorização de ato específico em nome de menor ou interdito, fundamentada nos arts. 1.691, 1.748 e 1.749 do CC/2002 e no art. 725 do CPC/2015. Use esta skill quando a solicitação envolver Alvará Judicial (Família)."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-alvara-judicial-familia/SKILL.md"
"Família"	"familia-busca-e-apreensao-de-menor"	"Busca e Apreensão de Menor"	"busca e apreensao de menor"	"Gera petição inicial de busca e apreensão de menor — ou medida incidental — para restituição imediata da criança ao genitor ou guardião com direito de convivência, com pedido de liminar, fundamentada no ECA, CPC/2015 e Código Civil. Use esta skill quando a solicitação envolver Busca e Apreensão de Menor. Contextos: - Genitor ou terceiro retém criança indevidamente após fim do prazo de visitas - Descumprimento de acordo ou sentença de guarda e visitas - Subtração internacional de menores (Convenção de Haia de 1980 — Dec. 3.413/2000) - Fuga do menor para outro estado sem autorização judicial - Retenção por familiares após morte de um dos genitores"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-busca-e-apreensao-de-menor/SKILL.md"
"Família"	"familia-destituicao-do-poder-familiar"	"Destituição do Poder Familiar"	"destituicao do poder familiar"	"Gera petição inicial de ação de destituição (ou suspensão) do poder familiar, fundamentada nos arts. 1.637 e 1.638 do CC/2002 e nos arts. 22, 23, 24, 129 e 157 do ECA, com pedido de medida liminar de afastamento e encaminhamento a família substituta ou acolhimento institucional. Use esta skill quando a solicitação envolver Destituição do Poder Familiar."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-destituicao-do-poder-familiar/SKILL.md"
"Família"	"familia-dissolucao-de-uniao-estavel"	"Dissolução de União Estável"	"dissolucao de uniao estavel"	"Gera petição inicial para dissolução judicial de união estável — consensual ou litigiosa — com partilha de bens, alimentos e guarda de filhos, fundamentada no Código Civil e CPC/2015. Use esta skill quando a solicitação envolver Dissolução de União Estável. Contextos: - Dissolução consensual de união estável com partilha de bens - Dissolução litigiosa (divergência sobre bens, guarda ou alimentos) - Dissolução com pedido de alimentos entre companheiros - Quando há filhos menores e necessidade de regulamentar guarda e visitas - Dissolução extrajudicial (escritura pública — sem filhos menores e com consenso)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-dissolucao-de-uniao-estavel/SKILL.md"
"Família"	"familia-emancipacao-de-menor"	"Emancipação de Menor"	"emancipacao de menor"	"Gera petição inicial de emancipação judicial de menor (16 a 18 anos) ou minuta de escritura pública de emancipação voluntária pelos pais, fundamentada nos arts. 5º, parágrafo único, e 1.635, II, do CC/2002, com análise da modalidade adequada ao caso. Use esta skill quando a solicitação envolver Emancipação de Menor."	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"areas do direito/Família/familia-emancipacao-de-menor/SKILL.md"
